K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33,JAWA TENGAH,,,,,,,
33.17,KAB. REMBANG,,,14,7,287,"1.037,538","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
33.17.01,,,,1Sumber,-,18,,
33.17.01.2001,,,,,,1 Ronggo Mulyo,,
33.17.01.2002,,,,,,2 Logede,,
33.17.01.2003,,,,,,3 Pelemsari,,
33.17.01.2004,,,,,,4 Logung,,
33.17.01.2005,,,,,,5 Krikilan,,
33.17.01.2006,,,,,,6 Kedungtulup,,"Surat Sekda Kab. Rembang No 045.2/0423/2016 tgl 15 Maret 2016.
koreksi nama desa Rekom Pemdes No145/1820/SET tgl 15 nov 2018
ttg penyampaian hasil validasi.
Perbaikan nama desa semula Kedungtulub menjadi Kedungtulup
sesuai Surat Dirjen Bina Pemdes No. 145/2979/BPD tgl 13 Juni 2022."
33.17.01.2007,,,,,,7 Polbayem,,
33.17.01.2008,,,,,,8 Jatihadi,,
33.17.01.2009,,,,,,9 Sumber,,
33.17.01.2010,,,,,,10 Jadi,,
33.17.01.2011,,,,,,11 Grawan,,
33.17.01.2012,,,,,,12 Randuagung,,Surat Sekda Kab. Rembang No 045.2/0423/2016 tgl 15 Maret 2016
33.17.01.2013,,,,,,13 Sukorejo,,
33.17.01.2014,,,,,,14 Tlogotunggal,,
33.17.01.2015,,,,,,15 Bogorejo,,
33.17.01.2016,,,,,,16 Megulung,,
33.17.01.2017,,,,,,17 Kedungasem,,
33.17.01.2018,,,,,,18 Sekarsari,,
33.17.02,,,,2Bulu,-,16,,
33.17.02.2001,,,,,,1 Mlatirejo,,
33.17.02.2002,,,,,,2 Sendangmulyo,,
33.17.02.2003,,,,,,3 Pondokrejo,,
33.17.02.2004,,,,,,4 Warugunung,,
33.17.02.2005,,,,,,5 Pinggan,,
33.17.02.2006,,,,,,6 Cabean Kidul,,
33.17.02.2007,,,,,,7 Lambangan Kulon,,
33.17.02.2008,,,,,,8 Lambangan Wetan,,
33.17.02.2009,,,,,,9 Sumbermulyo,,
33.17.02.2010,,,,,,10 Karangasem,,
33.17.02.2011,,,,,,11 Pasedan,,
33.17.02.2012,,,,,,12 Ngulaan,,
,,,,,,,,
